60,60,60,60,60,60
60,60,60,60,60,100
60,60,60,60,100,60
60,60,60,60,100,100
60,60,60,100,60,60
60,60,60,100,60,100
60,60,60,100,100,60
60,60,60,100,100,100
60,60,100,60,60,60
60,60,100,60,60,100
60,60,100,60,100,60
60,60,100,60,100,100
60,60,100,100,60,60
60,60,100,100,60,100
60,60,100,100,100,60
60,60,100,100,100,100
60,100,60,60,60,60
60,100,60,60,60,100
60,100,60,60,100,60
60,100,60,60,100,100
60,100,60,100,60,60
60,100,60,100,60,100
60,100,60,100,100,60
60,100,60,100,100,100
60,100,100,60,60,60
60,100,100,60,60,100
60,100,100,60,100,60
60,100,100,60,100,100
60,100,100,100,60,60
60,100,100,100,60,100
60,100,100,100,100,60
60,100,100,100,100,100
100,60,60,60,60,60
100,60,60,60,60,100
100,60,60,60,100,60
100,60,60,60,100,100
100,60,60,100,60,60
100,60,60,100,60,100
100,60,60,100,100,60
100,60,60,100,100,100
100,60,100,60,60,60
100,60,100,60,60,100
100,60,100,60,100,60
100,60,100,60,100,100
100,60,100,100,60,60
100,60,100,100,60,100
100,60,100,100,100,60
100,60,100,100,100,100
100,100,60,60,60,60
100,100,60,60,60,100
100,100,60,60,100,60
100,100,60,60,100,100
100,100,60,100,60,60
100,100,60,100,60,100
100,100,60,100,100,60
100,100,60,100,100,100
100,100,100,60,60,60
100,100,100,60,60,100
100,100,100,60,100,60
100,100,100,60,100,100
100,100,100,100,60,60
100,100,100,100,60,100
100,100,100,100,100,60
100,100,100,100,100,100
87.151839287953976,89.935423118734064,89.624224610316958,77.628508972854661,79.369194252641364,88.523720769673062
96.034055777180725,62.807964210416188,64.46267152816759,84.585539093305513,70.695051395728157,77.354880912571815
78.513732361944903,89.164925029520049,82.911914357130669,79.628829065852727,78.309542100860455,78.931899016541195
68.914796779088647,99.651546501777531,66.221032409623675,71.07082001671553,86.096082424769946,95.650566063968228
95.173203966605669,84.130345255036147,73.142591575566641,61.550247907566508,84.714987519171601,79.933027400122327
61.051794151231555,76.699946671287194,61.559719712211525,94.501695274154599,70.015529722226006,62.62278027071833
64.045335533052594,67.727122423175075,97.248547937035539,92.919914181070183,99.483681609755081,81.910157314659756
86.681291860432154,88.293852096105581,90.795675549604411,88.895528082817719,91.767985132603556,65.261521579151363
69.643127175234497,83.544381930561428,93.227465863081406,90.750213883770783,68.738801240916459,87.210898338312774
76.53166342663144,75.976325140666418,69.371911655492426,70.559815435491629,82.26334013135542,93.925854420369106
81.929616519965023,68.551374534246577,99.964031531870262,98.569262341539172,67.320680407309908,95.073357482333932
77.401095340265726,95.744656930540032,81.447701639979968,87.072644320206791,92.337311854550052,88.753748290034963
89.495134057159618,94.814362855057936,88.460777477022731,81.319134337234232,63.095654847306079,61.852583639862047
85.404406063764,79.300653195016096,93.852163841928231,85.054874969050331,96.946301589750576,66.580342916144573
84.859523477071065,74.714461993630664,72.913126154987452,92.310424970699643,91.101768141671428,61.982241142838177
64.766393059790289,97.854766349086475,76.141412594945038,99.965646207651162,80.253246890781796,86.339853180002279
72.795963795822956,92.632505428892898,91.505065735054032,94.025720890905689,94.890923521117827,72.945315304415573
98.219349822586736,69.870873632964276,86.94932206313824,95.292007518538895,61.995673850049656,84.016895164829322
68.250161529482568,72.738671094704188,90.607448707843275,65.247553991310056,84.113834129320139,76.420374393439133
67.713959263926853,66.610548287695565,78.003296661977743,76.761296618257262,73.794889247480967,73.615785110610759
93.232380082283058,65.232510566439288,98.1582407418299,71.766336191148781,92.702765057379168,96.787554695090932
83.596766128879437,62.043524343939197,84.518685938580916,67.427728156157869,79.602149465181796,99.390703859360713
78.954849274186031,75.346848540755545,79.855605823227336,88.498009652805351,90.278595279520758,72.391658467284529
71.772600812550451,64.202358169234799,97.70141400166608,75.914479799642137,72.122209801045699,85.184991294730096
66.057450199299922,71.659277722982054,92.726200721114168,80.262630818405128,69.419631584809693,85.979549910332665
93.016591066330335,79.889191300183199,74.989474376902152,65.899291531657752,75.882458811353814,70.710102588112122
60.145712550879942,94.002890092906426,75.302893464889678,91.697844278687143,68.842338392085054,64.606153481593324
91.820723119374179,82.899007918861116,82.371493542547825,64.262089059123355,89.943302256633757,67.039289238202301
97.996758378482781,67.179445063170959,65.232647280015314,89.508319159274976,73.083474947204337,82.503834647838872
62.014714777169885,71.019952420897312,72.451136207544636,87.923005508240948,87.022931935336487,92.444519641150379
74.845405093123475,69.016343417814909,96.556779635340291,62.217379138087587,67.903337029951459,89.995705294007138
80.918555430665961,98.775968387788794,62.007085113765093,86.219447540590295,98.932247836851829,60.564727163916196
94.949615824513785,93.392587275966491,71.211286465557308,83.231113767947832,71.518978851166466,80.886204994550923
83.935498028016525,90.451690635091509,86.525290850138745,98.095754270370165,73.226526195412106,64.373389398559411
96.888859686704166,95.065722171206232,94.861951299200342,75.577652327406341,86.706752470149524,61.082429635863285
70.660550956122762,85.539679830721454,95.677072294824143,63.411684782126358,61.753527219406763,69.94595210730759
88.022560186342957,97.037040450602262,64.222840968665864,66.730614279985275,74.814464000447302,67.617326661457895
66.45345475146793,70.381846311304244,89.196365245051823,99.088523383592417,75.197192522456191,69.325973132323952
86.096596953241615,98.260419086158635,67.695767064945144,72.597139931640399,76.600910627882968,77.985236346550906
76.120663585030414,85.858635777228855,79.023767154574301,81.007908398798818,97.804333737730389,70.118282129469733
67.423832869921412,96.675604020602933,88.099023970810535,68.547486338697823,64.821571868222293,98.517571736853768
81.588221211674323,81.058225612535836,62.810397881461171,62.785781512701327,89.095941334918081,81.415545815794957
91.119697254537385,87.991558115324466,95.267193611409752,95.956824340546717,98.191850562925595,80.445350698452145
75.237203148850369,66.199749905703626,76.764422744078075,60.072265629492428,60.518210914281148,78.314827504442377
78.094277910423131,80.4232808349891,80.102661944764534,60.927545650987867,93.62753860772203,91.86522718691559
73.763646004475731,61.868545043553347,63.533765142590077,64.885018238334496,81.269609382983518,74.654706332776897
93.756134186333156,64.721428777348976,83.631284952538181,83.969525502868393,65.45341874013225,92.592953863423404
92.223216904934475,73.698491694308075,77.1049736523495,90.411981846082227,85.093169962574621,90.213486375577077
99.520964707173619,91.706994303236925,83.781958620220138,77.468477457835746,87.827432264704328,76.115150932597402
79.71338309522406,81.500971355745463,78.238425667233784,78.921007754026192,83.55387009121462,65.78177209079918
80.504979010074933,78.555178418653156,99.038578083940337,72.149692429416191,66.731498358257554,84.44097604614366
99.155289476922377,92.092108676883129,92.281617454306414,78.524619689420689,65.901495391749805,93.247137377190484
61.802899782179701,60.677052091164754,61.17363146757156,69.742733250415625,96.006436663582079,71.603888127522396
72.455065542072575,77.685676848779991,66.688199241056125,74.681020271827691,63.287547092363901,73.885375905054559
70.139916696248662,82.347093941445465,86.013334431375597,96.460272661803785,96.62751319804147,68.2831034775581
63.358679347265621,60.528239170204849,60.52248323836853,97.173424550515875,88.689030144427164,75.125261631365859
65.287615113607629,86.779299727029425,85.492703123240005,82.01510814101843,63.777496619343943,99.141191055696311
89.067099241634935,72.141655595408423,67.461254278980135,73.870841079014809,94.260172512020233,88.073069362873156
73.734381246481178,84.381875159546212,69.627475356667134,68.816299887319147,76.944181189437913,63.372038011558523
90.568111884352874,91.001910068592366,70.561889329471796,86.726180989635452,82.949510296814736,94.661072626806657
88.386957541639333,87.125764238122429,80.742647029277393,68.045558496864658,77.818444616550877,83.288932958905093
62.55107174694767,74.141541521761425,68.393502092462256,93.317019802905207,60.78403061544914,98.079835483774019
83.069943681617787,63.311761508391896,71.510894916461638,82.594675873674461,95.170394046548282,97.355751778127399
96.296654021910513,77.145127171854753,74.158889982771967,73.232447196676972,80.978466745823468,91.179051799039996
